gid,초등학교수,중학교수,고등학교수,어린이보호구역수,교차로,보행자작동신호기,횡단보도,음향신호기,안전표지,신호등,잔여시간표시기,도로면적,총인구수,단란주점,유흥주점,일반음식점,교통사고수,geometry,gu
다사58a63a,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.3174460807013,331.0,0,0,0,0,"POLYGON ((958000 1963000, 958000 1963500, 958500 1963500, 958500 1963000, 958000 1963000))",도봉구
다사56b66b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((956500 1966500, 956500 1967000, 957000 1967000, 957000 1966500, 956500 1966500))",도봉구
다사58b66b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((958500 1966500, 958500 1967000, 959000 1967000, 959000 1966500, 958500 1966500))",도봉구
다사57a64b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957000 1964500, 957000 1965000, 957500 1965000, 957500 1964500, 957000 1964500))",도봉구
다사58a63b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.20491117942411,0.0,0,0,0,0,"POLYGON ((958000 1963500, 958000 1964000, 958500 1964000, 958500 1963500, 958000 1963500))",도봉구
다사60a65b,0,0,0,0,0.0,0.0,59.0,6.0,73.0,20.0,6.0,25224.57721222452,0.0,0,0,0,1,"POLYGON ((960000 1965500, 960000 1966000, 960500 1966000, 960500 1965500, 960000 1965500))",도봉구
다사58a66a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((958000 1966000, 958000 1966500, 958500 1966500, 958500 1966000, 958000 1966000))",도봉구
다사57b64b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957500 1964500, 957500 1965000, 958000 1965000, 958000 1964500, 957500 1964500))",도봉구
다사56b66a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((956500 1966000, 956500 1966500, 957000 1966500, 957000 1966000, 956500 1966000))",도봉구
다사58a66b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((958000 1966500, 958000 1967000, 958500 1967000, 958500 1966500, 958000 1966500))",도봉구
다사60a66a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5089.465567065311,0.0,0,0,0,0,"POLYGON ((960000 1966000, 960000 1966500, 960500 1966500, 960500 1966000, 960000 1966000))",도봉구
다사57b65a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957500 1965000, 957500 1965500, 958000 1965500, 958000 1965000, 957500 1965000))",도봉구
다사59a66a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((959000 1966000, 959000 1966500, 959500 1966500, 959500 1966000, 959000 1966000))",도봉구
다사58b66a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((958500 1966000, 958500 1966500, 959000 1966500, 959000 1966000, 958500 1966000))",도봉구
다사56b65b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((956500 1965500, 956500 1966000, 957000 1966000, 957000 1965500, 956500 1965500))",도봉구
다사57a66b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957000 1966500, 957000 1967000, 957500 1967000, 957500 1966500, 957000 1966500))",도봉구
다사57a65a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957000 1965000, 957000 1965500, 957500 1965500, 957500 1965000, 957000 1965000))",도봉구
다사57a65b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((957000 1965500, 957000 1966000, 957500 1966000, 957500 1965500, 957000 1965500))",도봉구
다사57b53a,1,0,0,3,0.0,0.0,65.0,9.0,220.0,70.0,12.0,68379.90521006142,107.0,0,0,0,33,"POLYGON ((957500 1953000, 957500 1953500, 958000 1953500, 958000 1953000, 957500 1953000))",동대문구 성북구 종로구
다사61b51a,0,0,0,0,0.0,0.0,51.0,13.0,228.0,56.0,8.0,66790.1885071579,279.0,0,0,0,33,"POLYGON ((961500 1951000, 961500 1951500, 962000 1951500, 962000 1951000, 961500 1951000))",동대문구 성동구
다사58a53a,1,1,1,1,3.0,14.0,123.0,10.0,266.0,74.0,12.0,68206.77306117694,2843.0,0,0,0,12,"POLYGON ((958000 1953000, 958000 1953500, 958500 1953500, 958500 1953000, 958000 1953000))",동대문구 성북구
다사59b53b,0,0,0,0,7.0,2.0,106.0,23.0,197.0,84.0,13.0,71578.47290297564,4433.0,0,0,0,43,"POLYGON ((959500 1953500, 959500 1954000, 960000 1954000, 960000 1953500, 959500 1953500))",동대문구
다사61b54b,0,0,0,0,0.0,0.0,94.0,14.0,298.0,90.0,10.0,58414.9477476698,7017.0,0,0,0,34,"POLYGON ((961500 1954500, 961500 1955000, 962000 1955000, 962000 1954500, 961500 1954500))",동대문구
다사59a53b,0,0,0,0,0.0,0.0,140.0,62.0,241.0,106.0,18.0,88517.51216697316,3077.0,0,0,0,29,"POLYGON ((959000 1953500, 959000 1954000, 959500 1954000, 959500 1953500, 959000 1953500))",동대문구
다사60b51b,0,0,0,1,5.0,5.0,154.0,21.0,484.0,103.0,29.0,89334.68945251264,2638.0,0,0,0,46,"POLYGON ((960500 1951500, 960500 1952000, 961000 1952000, 961000 1951500, 960500 1951500))",동대문구 성동구
다사60b55a,1,2,2,0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,18554.497755673918,2342.0,0,0,0,5,"POLYGON ((960500 1955000, 960500 1955500, 961000 1955500, 961000 1955000, 960500 1955000))",동대문구
다사61b55a,0,0,0,1,0.0,0.0,48.0,12.0,221.0,56.0,6.0,73327.40616647218,7128.0,0,0,0,27,"POLYGON ((961500 1955000, 961500 1955500, 962000 1955500, 962000 1955000, 961500 1955000))",동대문구 중랑구
다사61b54a,0,0,1,0,5.0,2.0,32.0,0.0,127.0,44.0,9.0,27957.23671830636,2631.0,0,0,0,7,"POLYGON ((961500 1954000, 961500 1954500, 962000 1954500, 962000 1954000, 961500 1954000))",동대문구
다사62a55b,0,0,0,1,8.0,4.0,63.0,8.0,187.0,160.0,4.0,75060.9986335405,2236.0,0,0,0,26,"POLYGON ((962000 1955500, 962000 1956000, 962500 1956000, 962500 1955500, 962000 1955500))",동대문구 중랑구
다사60b55b,0,0,0,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22373.670594867763,3098.0,0,0,0,1,"POLYGON ((960500 1955500, 960500 1956000, 961000 1956000, 961000 1955500, 960500 1955500))",동대문구 성북구
다사62a53a,0,1,1,1,6.0,8.0,88.0,11.0,311.0,98.0,14.0,62001.61031928471,7082.0,0,0,0,35,"POLYGON ((962000 1953000, 962000 1953500, 962500 1953500, 962500 1953000, 962000 1953000))",동대문구
다사59a52b,0,0,0,2,0.0,0.0,265.0,37.0,519.0,162.0,23.0,101879.77401346936,3023.0,0,0,0,51,"POLYGON ((959000 1952500, 959000 1953000, 959500 1953000, 959500 1952500, 959000 1952500))",동대문구 성동구
다사59b55a,0,0,0,0,0.0,0.0,15.0,0.0,27.0,6.0,0.0,6073.3643205473645,246.0,0,0,0,0,"POLYGON ((959500 1955000, 959500 1955500, 960000 1955500, 960000 1955000, 959500 1955000))",동대문구 성북구
다사61b53a,1,0,0,3,6.0,2.0,63.0,16.0,214.0,89.0,15.0,50164.95945331933,7292.0,0,0,0,27,"POLYGON ((961500 1953000, 961500 1953500, 962000 1953500, 962000 1953000, 961500 1953000))",동대문구
다사60b53a,0,0,0,0,6.0,2.0,71.0,11.0,255.0,74.0,20.0,66611.01003451314,6682.0,0,0,0,38,"POLYGON ((960500 1953000, 960500 1953500, 961000 1953500, 961000 1953000, 960500 1953000))",동대문구
다사61b52b,1,0,0,5,0.0,0.0,127.0,21.0,296.0,121.0,22.0,61698.30634612019,6877.0,0,0,0,37,"POLYGON ((961500 1952500, 961500 1953000, 962000 1953000, 962000 1952500, 961500 1952500))",동대문구
다사59a54a,1,1,1,3,7.0,6.0,158.0,24.0,268.0,82.0,17.0,91231.5128518244,6329.0,0,0,0,36,"POLYGON ((959000 1954000, 959000 1954500, 959500 1954500, 959500 1954000, 959000 1954000))",동대문구
다사61b55b,1,0,0,4,2.0,8.0,36.0,2.0,142.0,20.0,4.0,54580.15424567617,8488.0,0,0,0,7,"POLYGON ((961500 1955500, 961500 1956000, 962000 1956000, 962000 1955500, 961500 1955500))",동대문구
다사59b54b,0,0,0,0,5.0,6.0,90.0,21.0,128.0,90.0,2.0,23959.685970237937,823.0,0,0,0,3,"POLYGON ((959500 1954500, 959500 1955000, 960000 1955000, 960000 1954500, 959500 1954500))",동대문구
다사60a53b,0,0,0,0,5.0,2.0,71.0,8.0,191.0,65.0,11.0,48860.03379869279,4722.0,0,0,0,20,"POLYGON ((960000 1953500, 960000 1954000, 960500 1954000, 960500 1953500, 960000 1953500))",동대문구
다사61b53b,0,1,1,1,0.0,0.0,32.0,9.0,113.0,40.0,12.0,21328.134654610283,3570.0,0,0,0,8,"POLYGON ((961500 1953500, 961500 1954000, 962000 1954000, 962000 1953500, 961500 1953500))",동대문구
다사58b54a,0,0,0,1,4.0,2.0,70.0,17.0,136.0,55.0,9.0,51251.41741575006,2510.0,0,0,0,19,"POLYGON ((958500 1954000, 958500 1954500, 959000 1954500, 959000 1954000, 958500 1954000))",동대문구 성북구
다사60a53a,0,0,0,1,4.0,2.0,110.0,20.0,217.0,50.0,16.0,57823.17824005494,8438.0,0,0,0,15,"POLYGON ((960000 1953000, 960000 1953500, 960500 1953500, 960500 1953000, 960000 1953000))",동대문구
다사58a53b,0,0,0,0,7.0,7.0,155.0,16.0,173.0,73.0,12.0,50924.59434870165,817.0,0,0,0,14,"POLYGON ((958000 1953500, 958000 1954000, 958500 1954000, 958500 1953500, 958000 1953500))",동대문구 성북구
다사61a52b,0,0,0,0,0.0,0.0,51.0,2.0,200.0,66.0,6.0,33176.76909602274,7260.0,0,0,0,10,"POLYGON ((961000 1952500, 961000 1953000, 961500 1953000, 961500 1952500, 961000 1952500))",동대문구
다사59b53a,0,0,0,0,0.0,0.0,131.0,19.0,268.0,83.0,7.0,72473.71350507444,3020.0,0,0,0,39,"POLYGON ((959500 1953000, 959500 1953500, 960000 1953500, 960000 1953000, 959500 1953000))",동대문구
다사61a54a,0,1,0,0,0.0,0.0,3.0,2.0,36.0,3.0,2.0,34687.617171506354,6862.0,0,0,0,4,"POLYGON ((961000 1954000, 961000 1954500, 961500 1954500, 961500 1954000, 961000 1954000))",동대문구
다사61a55a,0,0,0,0,7.0,6.0,31.0,25.0,115.0,52.0,10.0,53295.03973197324,3672.0,0,0,0,25,"POLYGON ((961000 1955000, 961000 1955500, 961500 1955500, 961500 1955000, 961000 1955000))",동대문구
다사61a52a,0,0,0,1,2.0,1.0,36.0,1.0,123.0,40.0,9.0,37601.94267346607,12342.0,0,0,0,15,"POLYGON ((961000 1952000, 961000 1952500, 961500 1952500, 961500 1952000, 961000 1952000))",동대문구
다사61a56a,0,0,0,1,6.0,2.0,64.0,15.0,158.0,57.0,7.0,51447.61745909545,2140.0,0,0,0,17,"POLYGON ((961000 1956000, 961000 1956500, 961500 1956500, 961500 1956000, 961000 1956000))",동대문구 성북구
다사62a52a,0,1,0,4,0.0,0.0,47.0,7.0,201.0,52.0,7.0,46323.35545691082,11472.0,0,0,0,17,"POLYGON ((962000 1952000, 962000 1952500, 962500 1952500, 962500 1952000, 962000 1952000))",동대문구
다사62a52b,1,0,0,2,7.0,10.0,137.0,20.0,374.0,110.0,24.0,65681.142069087,8586.0,0,0,0,56,"POLYGON ((962000 1952500, 962000 1953000, 962500 1953000, 962500 1952500, 962000 1952500))",동대문구
다사60a52b,0,1,0,1,6.0,6.0,75.0,25.0,266.0,89.0,23.0,61258.16028551137,8270.0,0,0,0,31,"POLYGON ((960000 1952500, 960000 1953000, 960500 1953000, 960500 1952500, 960000 1952500))",동대문구
다사60a55a,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.4339889202597,180.0,0,0,0,3,"POLYGON ((960000 1955000, 960000 1955500, 960500 1955500, 960500 1955000, 960000 1955000))",동대문구 성북구
다사58b52a,1,0,0,4,7.0,4.0,120.0,23.0,490.0,88.0,14.0,73962.67874561065,645.0,0,0,0,15,"POLYGON ((958500 1952000, 958500 1952500, 959000 1952500, 959000 1952000, 958500 1952000))",동대문구 성동구
다사58b53b,1,1,0,5,0.0,0.0,51.0,3.0,217.0,58.0,3.0,65571.94393872982,7357.0,0,0,0,8,"POLYGON ((958500 1953500, 958500 1954000, 959000 1954000, 959000 1953500, 958500 1953500))",동대문구 성북구
다사60b53b,1,0,2,1,0.0,0.0,45.0,0.0,194.0,54.0,12.0,39402.34499830088,4094.0,0,0,0,15,"POLYGON ((960500 1953500, 960500 1954000, 961000 1954000, 961000 1953500, 960500 1953500))",동대문구
다사61a51b,1,0,0,3,0.0,0.0,100.0,4.0,315.0,70.0,17.0,71198.76529228495,4977.0,0,0,0,14,"POLYGON ((961000 1951500, 961000 1952000, 961500 1952000, 961500 1951500, 961000 1951500))",동대문구 성동구
다사59a53a,0,0,0,0,0.0,0.0,167.0,12.0,406.0,54.0,33.0,79229.83957229822,4449.0,0,0,0,63,"POLYGON ((959000 1953000, 959000 1953500, 959500 1953500, 959500 1953000, 959000 1953000))",동대문구
다사61a53a,1,0,0,3,0.0,0.0,59.0,2.0,159.0,68.0,6.0,39713.23703868596,9185.0,0,0,0,16,"POLYGON ((961000 1953000, 961000 1953500, 961500 1953500, 961500 1953000, 961000 1953000))",동대문구
다사61b56a,0,0,0,1,7.0,4.0,66.0,20.0,137.0,92.0,10.0,44983.71168524488,4604.0,0,0,0,13,"POLYGON ((961500 1956000, 961500 1956500, 962000 1956500, 962000 1956000, 961500 1956000))",동대문구 성북구
다사58b53a,0,0,0,0,7.0,1.0,152.0,24.0,452.0,164.0,24.0,87110.46834636797,6637.0,0,0,0,39,"POLYGON ((958500 1953000, 958500 1953500, 959000 1953500, 959000 1953000, 958500 1953000))",동대문구
다사60a52a,0,0,0,0,5.0,4.0,89.0,24.0,298.0,122.0,17.0,87373.14691718415,3581.0,0,0,0,41,"POLYGON ((960000 1952000, 960000 1952500, 960500 1952500, 960500 1952000, 960000 1952000))",동대문구 성동구
다사60b54a,1,0,0,5,4.0,2.0,36.0,17.0,209.0,46.0,15.0,56719.55290541002,6529.0,0,0,0,22,"POLYGON ((960500 1954000, 960500 1954500, 961000 1954500, 961000 1954000, 960500 1954000))",동대문구
다사62a53b,0,0,0,1,0.0,0.0,10.0,0.0,159.0,11.0,0.0,47439.66370958236,8927.0,0,0,0,15,"POLYGON ((962000 1953500, 962000 1954000, 962500 1954000, 962500 1953500, 962000 1953500))",동대문구 중랑구
다사58b52b,0,0,0,0,0.0,0.0,144.0,33.0,329.0,121.0,18.0,88720.24516446081,5455.0,0,0,0,25,"POLYGON ((958500 1952500, 958500 1953000, 959000 1953000, 959000 1952500, 958500 1952500))",동대문구 성동구
다사59a55a,0,1,1,0,7.0,2.0,76.0,5.0,280.0,45.0,6.0,66549.46875479663,155.0,0,0,0,23,"POLYGON ((959000 1955000, 959000 1955500, 959500 1955500, 959500 1955000, 959000 1955000))",동대문구 성북구
다사59b54a,0,0,0,0,6.0,2.0,72.0,12.0,195.0,71.0,10.0,63417.21889320802,5209.0,0,0,0,21,"POLYGON ((959500 1954000, 959500 1954500, 960000 1954500, 960000 1954000, 959500 1954000))",동대문구
다사60b52a,1,0,0,3,8.0,5.0,87.0,4.0,293.0,103.0,8.0,59965.62039180069,7962.0,0,0,0,25,"POLYGON ((960500 1952000, 960500 1952500, 961000 1952500, 961000 1952000, 960500 1952000))",동대문구 성동구
다사62b53a,1,0,0,1,0.0,0.0,40.0,0.0,226.0,63.0,2.0,77221.46522485602,1136.0,0,0,0,23,"POLYGON ((962500 1953000, 962500 1953500, 963000 1953500, 963000 1953000, 962500 1953000))",동대문구 중랑구
다사61a53b,0,2,0,0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1000.7030232861056,1738.0,0,0,0,0,"POLYGON ((961000 1953500, 961000 1954000, 961500 1954000, 961500 1953500, 961000 1953500))",동대문구
다사60b54b,1,0,0,3,5.0,2.0,106.0,22.0,251.0,77.0,16.0,66215.50721200868,6288.0,0,0,0,41,"POLYGON ((960500 1954500, 960500 1955000, 961000 1955000, 961000 1954500, 960500 1954500))",동대문구
다사60b52b,1,0,0,3,7.0,8.0,121.0,39.0,258.0,125.0,23.0,56126.464364849984,8447.0,0,0,0,22,"POLYGON ((960500 1952500, 960500 1953000, 961000 1953000, 961000 1952500, 960500 1952500))",동대문구
다사62a56a,0,0,0,1,0.0,0.0,23.0,0.0,147.0,35.0,0.0,66662.25006360585,1419.0,0,0,0,24,"POLYGON ((962000 1956000, 962000 1956500, 962500 1956500, 962500 1956000, 962000 1956000))",동대문구 성북구 중랑구
다사59b52b,1,1,0,2,9.0,6.0,119.0,20.0,359.0,113.0,23.0,71587.53008073125,7040.0,0,0,0,23,"POLYGON ((959500 1952500, 959500 1953000, 960000 1953000, 960000 1952500, 959500 1952500))",동대문구 성동구
다사59a54b,0,0,0,0,7.0,2.0,143.0,19.0,238.0,93.0,9.0,79756.50454728979,3555.0,0,0,0,37,"POLYGON ((959000 1954500, 959000 1955000, 959500 1955000, 959500 1954500, 959000 1954500))",동대문구 성북구
다사60a54a,1,1,1,2,6.0,4.0,86.0,20.0,167.0,86.0,21.0,54666.61632210852,7959.0,0,0,0,29,"POLYGON ((960000 1954000, 960000 1954500, 960500 1954500, 960500 1954000, 960000 1954000))",동대문구
다사61b52a,0,0,0,1,5.0,10.0,49.0,8.0,190.0,71.0,16.0,65036.12581447543,9787.0,0,0,0,24,"POLYGON ((961500 1952000, 961500 1952500, 962000 1952500, 962000 1952000, 961500 1952000))",동대문구
다사57b52b,0,0,0,1,10.0,2.0,213.0,27.0,372.0,188.0,27.0,89881.10909475693,451.0,0,0,0,56,"POLYGON ((957500 1952500, 957500 1953000, 958000 1953000, 958000 1952500, 957500 1952500))",동대문구 성동구 종로구 중구
다사58a52a,1,0,1,2,4.0,6.0,109.0,16.0,229.0,50.0,12.0,47663.143470807016,588.0,0,0,0,12,"POLYGON ((958000 1952000, 958000 1952500, 958500 1952500, 958500 1952000, 958000 1952000))",동대문구 성동구
다사61a55b,0,0,0,1,0.0,0.0,15.0,1.0,100.0,15.0,1.0,44331.763264603,2365.0,0,0,0,12,"POLYGON ((961000 1955500, 961000 1956000, 961500 1956000, 961500 1955500, 961000 1955500))",동대문구 성북구
다사61a54b,0,0,0,2,4.0,2.0,47.0,11.0,158.0,46.0,9.0,61509.76370851079,6288.0,0,0,0,21,"POLYGON ((961000 1954500, 961000 1955000, 961500 1955000, 961500 1954500, 961000 1954500))",동대문구
다사58a52b,0,0,0,0,4.0,4.0,79.0,20.0,273.0,56.0,5.0,72925.32641684196,1955.0,0,0,0,21,"POLYGON ((958000 1952500, 958000 1953000, 958500 1953000, 958500 1952500, 958000 1952500))",동대문구 성동구
다사60a54b,1,0,0,1,0.0,0.0,58.0,12.0,117.0,28.0,0.0,40015.32111717749,5756.0,0,0,0,12,"POLYGON ((960000 1954500, 960000 1955000, 960500 1955000, 960500 1954500, 960000 1954500))",동대문구
다사61b51b,0,0,0,1,0.0,0.0,35.0,12.0,217.0,58.0,8.0,62727.34452079726,6775.0,0,0,0,46,"POLYGON ((961500 1951500, 961500 1952000, 962000 1952000, 962000 1951500, 961500 1951500))",동대문구
다사61b56b,0,1,1,0,0.0,0.0,97.0,14.0,282.0,43.0,10.0,54755.05656804948,0.0,0,0,0,9,"POLYGON ((961500 1956500, 961500 1957000, 962000 1957000, 962000 1956500, 961500 1956500))",동대문구 성북구
다사62a55a,0,0,0,0,0.0,0.0,23.0,4.0,236.0,37.0,9.0,63940.98159812405,0.0,0,0,0,20,"POLYGON ((962000 1955000, 962000 1955500, 962500 1955500, 962500 1955000, 962000 1955000))",동대문구 중랑구
다사61a51a,0,0,0,0,0.0,0.0,20.0,3.0,121.0,5.0,2.0,27859.68101737007,0.0,0,0,0,12,"POLYGON ((961000 1951000, 961000 1951500, 961500 1951500, 961500 1951000, 961000 1951000))",동대문구 성동구
다사58b54b,0,1,0,0,0.0,0.0,13.0,0.0,94.0,0.0,0.0,18977.45583316271,0.0,0,0,0,0,"POLYGON ((958500 1954500, 958500 1955000, 959000 1955000, 959000 1954500, 958500 1954500))",동대문구 성북구
다사62b53b,0,0,0,0,0.0,0.0,108.0,10.0,281.0,74.0,16.0,80029.70828884086,0.0,0,0,0,44,"POLYGON ((962500 1953500, 962500 1954000, 963000 1954000, 963000 1953500, 962500 1953500))",동대문구 중랑구
다사62a54b,0,0,0,0,0.0,0.0,94.0,18.0,298.0,80.0,15.0,84030.33294603099,0.0,0,0,0,42,"POLYGON ((962000 1954500, 962000 1955000, 962500 1955000, 962500 1954500, 962000 1954500))",동대문구 중랑구
다사59b52a,1,1,0,1,0.0,0.0,84.0,20.0,255.0,98.0,15.0,66444.77644451585,0.0,0,0,0,13,"POLYGON ((959500 1952000, 959500 1952500, 960000 1952500, 960000 1952000, 959500 1952000))",동대문구 성동구
다사62a56b,2,0,0,3,0.0,0.0,61.0,0.0,210.0,41.0,4.0,70667.40975212019,0.0,0,0,0,7,"POLYGON ((962000 1956500, 962000 1957000, 962500 1957000, 962500 1956500, 962000 1956500))",동대문구 성북구 중랑구
다사60a55b,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"POLYGON ((960000 1955500, 960000 1956000, 960500 1956000, 960500 1955500, 960000 1955500))",동대문구 성북구
다사62a54a,1,1,1,2,6.0,4.0,40.0,10.0,153.0,69.0,2.0,72482.32764828969,0.0,0,0,0,15,"POLYGON ((962000 1954000, 962000 1954500, 962500 1954500, 962500 1954000, 962000 1954000))",동대문구 중랑구
다사50b46a,0,0,0,0,0.0,0.0,96.0,15.0,268.0,111.0,20.0,56364.54176623433,1716.0,0,0,0,41,"POLYGON ((950500 1946000, 950500 1946500, 951000 1946500, 951000 1946000, 950500 1946000))",동작구 영등포구
다사51b45a,1,0,0,2,6.0,2.0,44.0,3.0,151.0,60.0,12.0,36204.02110680174,5063.0,0,0,0,3,"POLYGON ((951500 1945000, 951500 1945500, 952000 1945500, 952000 1945000, 951500 1945000))",동작구
다사47b43b,0,1,0,0,0.0,0.0,66.0,22.0,159.0,34.0,10.0,55931.8649205067,4467.0,0,0,0,29,"POLYGON ((947500 1943500, 947500 1944000, 948000 1944000, 948000 1943500, 947500 1943500))",동작구 영등포구
다사53b44b,0,0,0,0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,14594.111768140769,0.0,0,0,0,7,"POLYGON ((953500 1944500, 953500 1945000, 954000 1945000, 954000 1944500, 953500 1944500))",동작구
